pcap_secs,ta,ra,seq,mcs,rate,retry,dbm_antsignal,dbm_antnoise,typestr
0.975539,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1549,,,0,,,28 QosData
0.975755,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1550,,,0,,,28 QosData
0.976014,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1551,,,0,,,28 QosData
0.976301,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1552,,,0,,,28 QosData
0.976400,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1553,,,0,,,28 QosData
0.976721,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1554,,,0,,,28 QosData
0.977071,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1555,,,0,,,28 QosData
0.977165,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1556,,,0,,,28 QosData
0.977437,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1557,,,0,,,28 QosData
0.977695,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1558,,,0,,,28 QosData
0.977880,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1559,,,0,,,28 QosData
0.978197,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1560,,,0,,,28 QosData
0.978287,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1561,,,0,,,28 QosData
0.978573,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1562,,,0,,,28 QosData
0.978665,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1563,7,130,0,,,28 QosData
0.978981,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1564,,,0,,,28 QosData
0.979312,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1565,,,0,,,28 QosData
0.979572,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1566,,,0,,,28 QosData
1.004064,80:1f:02:b1:6f:88,ff:ff:ff:ff:ff:ff,460,,4.0,0,0,,08 Beacon
1.004294,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
0.985366,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1567,7,65,0,,,28 QosData
0.985613,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1568,,,0,,,28 QosData
0.985844,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1569,,,0,,,28 QosData
0.986070,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1570,,,0,,,28 QosData
0.986292,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1571,,,0,,,28 QosData
0.986522,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1572,,,0,,,28 QosData
0.986750,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1573,,,0,,,28 QosData
0.986966,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1574,,,0,,,28 QosData
0.987179,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1575,,,0,,,28 QosData
0.987407,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1576,,,0,,,28 QosData
0.987615,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1577,,,0,,,28 QosData
0.987841,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1578,,,0,,,28 QosData
0.988059,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1579,,,0,,,28 QosData
0.988282,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1580,,,0,,,28 QosData
0.988502,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1581,,,0,,,28 QosData
0.988733,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1582,,,0,,,28 QosData
0.988957,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1583,,,0,,,28 QosData
0.989180,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1584,,,0,,,28 QosData
0.989404,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1585,,,0,,,28 QosData
0.989715,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1586,7,130,0,,,28 QosData
1.004973,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1D ACK
1.005675,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
0.990030,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1587,7,65,0,,,28 QosData
0.990131,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1588,,,0,,,28 QosData
0.990491,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1589,,,0,,,28 QosData
0.990764,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1590,,,0,,,28 QosData
0.991080,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1591,,,0,,,28 QosData
0.991448,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1592,,,0,,,28 QosData
0.991545,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1593,,,0,,,28 QosData
0.991851,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1594,,,0,,,28 QosData
0.992089,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1595,,,0,,,28 QosData
0.992336,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1596,,,0,,,28 QosData
0.992648,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1597,,,0,,,28 QosData
0.992730,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1598,,,0,,,28 QosData
0.993098,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1599,,,0,,,28 QosData
0.993193,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1600,,,0,,,28 QosData
0.993478,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1601,,,0,,,28 QosData
0.993686,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1602,,,0,,,28 QosData
0.994012,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1603,,,0,,,28 QosData
0.994107,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1604,,,0,,,28 QosData
0.994384,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1605,,,0,,,28 QosData
0.994660,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1606,,,0,,,28 QosData
0.994757,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1607,,,0,,,28 QosData
0.995106,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1608,,,0,,,28 QosData
0.995403,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1609,,,0,,,28 QosData
0.995504,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1610,,,0,,,28 QosData
0.995790,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1611,,,0,,,28 QosData
0.995989,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1612,,,0,,,28 QosData
0.996308,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1613,,,0,,,28 QosData
0.996404,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1614,,,0,,,28 QosData
0.996746,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1615,,,0,,,28 QosData
0.996843,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1616,,,0,,,28 QosData
0.997182,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1617,,,0,,,28 QosData
0.997449,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1618,,,0,,,28 QosData
1.006700,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
1.006772,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
1.006835,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,166,7,130,0,,,28 QosData
1.007025,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,167,7,270,0,,,28 QosData
1.007166,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,168,7,130,0,,,28 QosData
1.007291,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,169,7,270,0,,,28 QosData
1.007401,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,170,7,144.44444444444446,0,,,28 QosData
1.007530,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,171,7,270,0,,,28 QosData
1.007659,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,172,7,130,0,,,28 QosData
1.007787,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,173,7,130,0,,,28 QosData
1.007898,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,174,7,270,0,,,28 QosData
1.008019,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,175,7,130,0,,,28 QosData
1.008135,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,176,7,270,0,,,28 QosData
1.008251,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,177,7,130,0,,,28 QosData
1.008357,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,178,7,130,0,,,28 QosData
1.008467,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,179,7,270,0,,,28 QosData
1.008568,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,180,7,130,0,,,28 QosData
1.008684,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,181,7,270,0,,,28 QosData
1.008788,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,182,7,130,0,,,28 QosData
1.008907,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,183,7,130,0,,,28 QosData
1.009006,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,184,7,270,0,,,28 QosData
1.009125,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,185,7,130,0,,,28 QosData
1.009231,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,186,7,270,0,,,28 QosData
1.009342,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,187,7,130,0,,,28 QosData
1.009448,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,188,7,130,0,,,28 QosData
1.009559,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,189,7,270,0,,,28 QosData
1.009712,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,190,7,130,0,,,28 QosData
1.009837,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,191,7,270,0,,,28 QosData
1.009949,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,192,7,130,0,,,28 QosData
1.010066,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,193,7,130,0,,,28 QosData
1.010166,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,194,7,270,0,,,28 QosData
1.010284,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,195,7,130,0,,,28 QosData
1.010389,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,196,7,270,0,,,28 QosData
1.010507,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,197,7,130,0,,,28 QosData
1.010612,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,198,7,270,0,,,28 QosData
1.010732,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,199,7,130,0,,,28 QosData
1.010837,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,200,7,270,0,,,28 QosData
1.010957,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,201,7,130,0,,,28 QosData
1.011062,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,202,7,130,0,,,28 QosData
1.011182,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,203,7,270,0,,,28 QosData
1.011295,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,204,7,130,0,,,28 QosData
1.011408,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,205,7,270,0,,,28 QosData
1.011513,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,206,7,130,0,,,28 QosData
1.011627,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,207,0,6.5,0,0,,28 QosData
1.011732,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,208,7,270,0,,,28 QosData
1.011845,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,209,7,130,0,,,28 QosData
1.011950,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,210,7,270,0,,,28 QosData
1.012062,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,211,7,130,0,,,28 QosData
1.012171,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,212,7,130,0,,,28 QosData
1.012285,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,213,7,270,0,,,28 QosData
1.012404,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,214,7,130,0,,,28 QosData
1.012517,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,215,7,270,0,,,28 QosData
1.012620,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,216,7,130,0,,,28 QosData
1.012741,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,217,7,130,0,,,28 QosData
1.012844,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,218,7,270,0,,,28 QosData
1.012942,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,219,7,130,0,,,28 QosData
1.013049,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,220,7,270,0,,,28 QosData
1.013153,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,221,7,130,0,,,28 QosData
1.013257,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,222,7,130,0,,,28 QosData
1.013368,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,223,7,270,0,,,28 QosData
1.013478,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,224,7,130,0,,,28 QosData
1.013591,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,225,7,270,0,,,28 QosData
1.013693,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,226,7,130,0,,,28 QosData
1.013799,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,227,7,130,0,,,28 QosData
1.013902,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,228,7,270,0,,,28 QosData
1.014010,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,229,7,130,0,,,28 QosData
1.014112,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,230,7,270,0,,,28 QosData
1.014234,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,231,7,130,0,,,28 QosData
1.014337,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,232,7,130,0,,,28 QosData
1.014449,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,233,7,270,0,,,28 QosData
1.014546,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,234,7,130,0,,,28 QosData
1.014655,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,235,7,270,0,,,28 QosData
1.014758,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,236,7,130,0,,,28 QosData
1.014871,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,237,7,130,0,,,28 QosData
1.014970,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,238,7,270,0,,,28 QosData
1.015082,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,239,7,130,0,,,28 QosData
1.015186,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,240,7,270,0,,,28 QosData
1.015302,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,241,7,130,0,,,28 QosData
1.015414,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,242,7,130,0,,,28 QosData
1.015527,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,243,7,270,0,,,28 QosData
1.015638,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,244,7,130,0,,,28 QosData
1.015753,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,245,7,270,0,,,28 QosData
1.015865,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,246,7,130,0,,,28 QosData
1.015981,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,247,7,130,0,,,28 QosData
1.016082,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,248,7,270,0,,,28 QosData
1.016201,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,249,0,6.5,0,0,,28 QosData
1.016305,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,250,7,270,0,,,28 QosData
1.016415,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,251,7,130,0,,,28 QosData
1.016525,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,252,7,130,0,,,28 QosData
1.016636,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,253,7,270,0,,,28 QosData
1.016745,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,254,7,130,0,,,28 QosData
1.016915,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,255,7,270,0,,,28 QosData
1.017042,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,256,7,130,0,,,28 QosData
1.017154,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,257,7,130,0,,,28 QosData
1.017259,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,258,7,270,0,,,28 QosData
1.017378,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,259,7,130,0,,,28 QosData
1.017486,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,260,7,270,0,,,28 QosData
1.017605,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,261,7,130,0,,,28 QosData
1.017716,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,262,7,130,0,,,28 QosData
1.017829,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,263,0,6.5,0,0,,28 QosData
1.017928,,00:0b:6b:7f:e3:11,,,4.0,0,0,,1D ACK
1.017986,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
1.018044,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,264,7,130,0,,,28 QosData
1.018159,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,265,7,130,0,,,28 QosData
1.018268,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,266,7,130,0,,,28 QosData
1.018382,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,267,7,130,0,,,28 QosData
1.018486,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,268,7,130,0,,,28 QosData
1.018654,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,269,7,130,0,,,28 QosData
1.018778,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,270,7,270,0,,,28 QosData
1.018897,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,271,7,130,0,,,28 QosData
1.019003,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,272,7,130,0,,,28 QosData
1.019126,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,273,7,270,0,,,28 QosData
1.019234,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,274,7,130,0,,,28 QosData
1.019396,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,275,7,270,0,,,28 QosData
1.019517,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,276,7,130,0,,,28 QosData
1.019678,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,277,7,130,0,,,28 QosData
1.019828,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,278,7,270,0,,,28 QosData
1.019962,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,279,7,130,0,,,28 QosData
1.020072,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,280,7,270,0,,,28 QosData
1.020194,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,281,7,130,0,,,28 QosData
1.020303,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,282,7,130,0,,,28 QosData
1.020420,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,283,7,270,0,,,28 QosData
1.020531,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,284,7,130,0,,,28 QosData
1.020699,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,285,7,270,0,,,28 QosData
1.020823,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,286,7,130,0,,,28 QosData
1.020934,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,287,7,130,0,,,28 QosData
1.021036,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,288,7,130,0,,,28 QosData
1.021157,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,289,7,270,0,,,28 QosData
1.021261,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,290,7,130,0,,,28 QosData
1.021371,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,291,7,130,0,,,28 QosData
1.021465,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,292,7,270,0,,,28 QosData
1.021581,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,293,7,130,0,,,28 QosData
1.021693,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,294,7,270,0,,,28 QosData
1.021803,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,295,7,130,0,,,28 QosData
1.021927,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,296,7,130,0,,,28 QosData
1.022029,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,297,7,270,0,,,28 QosData
1.022139,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,298,7,130,0,,,28 QosData
1.022254,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,299,7,270,0,,,28 QosData
1.022364,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,300,7,130,0,,,28 QosData
1.022479,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,301,7,130,0,,,28 QosData
1.022590,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,302,0,6.5,0,0,,28 QosData
1.022695,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
1.022750,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,303,7,270,0,,,28 QosData
1.022877,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,304,0,6.5,0,0,,28 QosData
0.997701,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1619,7,65,0,,,28 QosData
0.997810,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1620,,,0,,,28 QosData
0.998070,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1621,,,0,,,28 QosData
0.998369,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1622,,,0,,,28 QosData
0.998656,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1623,,,0,,,28 QosData
0.998762,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1624,,,0,,,28 QosData
0.999056,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1625,,,0,,,28 QosData
0.999258,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1626,,,0,,,28 QosData
0.999572,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1627,,,0,,,28 QosData
0.999770,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1628,,,0,,,28 QosData
1.000079,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1629,,,0,,,28 QosData
1.000172,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1630,,,0,,,28 QosData
1.000515,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1631,,,0,,,28 QosData
1.000846,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1632,,,0,,,28 QosData
1.000948,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1633,,,0,,,28 QosData
1.001346,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1634,,,0,,,28 QosData
1.006993,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1635,7,65,0,,,28 QosData
1.024615,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,19 BlockAck
1.024670,48:d7:05:cc:3b:b9,00:0b:6b:7f:e3:11,,,4.0,0,0,,1B RTS
1.007266,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1636,7,65,0,,,28 QosData
1.007506,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1637,,,0,,,28 QosData
1.007763,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1638,,,0,,,28 QosData
1.007996,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1639,,,0,,,28 QosData
1.008230,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1640,,,0,,,28 QosData
1.008445,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1641,,,0,,,28 QosData
1.008665,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1642,,,0,,,28 QosData
1.008887,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1643,,,0,,,28 QosData
1.009102,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1644,,,0,,,28 QosData
1.009319,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1645,,,0,,,28 QosData
1.009540,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1646,,,0,,,28 QosData
1.009809,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1647,,,0,,,28 QosData
1.010046,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1648,,,0,,,28 QosData
1.010259,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1649,,,0,,,28 QosData
1.010487,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1650,,,0,,,28 QosData
1.010712,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1651,,,0,,,28 QosData
1.010936,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1652,,,0,,,28 QosData
1.011158,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1653,,,0,,,28 QosData
1.011386,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1654,,,0,,,28 QosData
1.011603,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1655,,,0,,,28 QosData
1.011824,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1656,,,0,,,28 QosData
1.012041,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1657,,,0,,,28 QosData
1.012255,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1658,,,0,,,28 QosData
1.012496,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1659,,,0,,,28 QosData
1.012721,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1660,,,0,,,28 QosData
1.012974,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1661,,,0,,,28 QosData
1.013130,00:0b:6b:7f:e3:11,48:d7:05:cc:3b:b9,1662,,,0,,,28 QosData
